"	FlowDate		SponsorFirm	SponsorFirmId	SmaStrategy		SmaProductType	SmaProductTypeCode		MorningstarStrategyId		Assets",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	""Fifth Third Securities"," Inc.""	628	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.1608",,
"MLAD	Q1-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.3302",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0183",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.2287",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0183",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0212",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.3932",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0094",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0087",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.2183",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.279",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0076",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0098",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0062",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.3586",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.01",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0096",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.2985",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.2928",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Moors & Cabot Inc.	594	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.2109",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.8025",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.6745",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.04",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.158",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.0253",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.882",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.8571",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.071",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.007",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.048",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.6663",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.8335",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.02",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.065",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.6218",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	3.0589",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.6815",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.032",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.4287",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.048",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.0152",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0293",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Lincoln Investment Planning	519	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0895",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.3111",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.071",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.4598",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.7889",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.2996",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0162",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	21.9701",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.3543",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.472",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.061",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0815",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.6626",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.664",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.7911",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0051",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.1341",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.3807",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	23.0444",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.1748",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.5399",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.6028",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.2344",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	23.0048",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0075",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.2555",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.0794",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	Janney Montgomery Scott LLC	463	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	22.8443",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	0.5731",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	0.727",,,
"MLAD	Q1-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.1621",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.0357",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.3566",,,
"MLAD	Q2-2016                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	0.5812",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	1.4041",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.0329",,,
"MLAD	Q1-2018                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0637",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.1367",,,
"MLAD	Q3-2016                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	0.5798",,,
"MLAD	Q2-2018                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0081",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0125",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.2798",,,
"MLAD	Q2-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0025",,,
"MLAD	Q3-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.4307",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	2.4177",,,
"MLAD	Q4-2016                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	0.5571",,,
"MLAD	Q4-2017                          	Nuveen Asset Management	J.J.B. Hilliard W.L. Lyons Inc	453	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0077",,,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.2537",,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	8.6004",,
"MLAD	Q1-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.5209",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0952",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	0.3117",,
"MLAD	Q1-2017                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	8.8821",,
"MLAD	Q1-2018                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	11.0673",,
"MLAD	Q1-2018                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0691",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0192",,
"MLAD	Q1-2018                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	1.4527",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	S	1.3844",,
"MLAD	Q2-2017                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	9.0241",,
"MLAD	Q2-2016                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	AUM	10.0333",,
"MLAD	Q2-2017                          	Nuveen Asset Management	""Woodbury Financial Services"," Inc.""	421	SMA NAM Intermediate Muni High Quality	SAUSA001SJ	Traditional	Trad		MI	R	-0.0063",,
